vm_name,host_name,cluster_name,vm_power_state,vm_memory,vm_max_memory_usage,vm_cpu,vm_max_cpu_usage,percentage_memory,vm_vgpu_memory_mb,random_vgpu_memory,percentage_vgpu,percentage_cpu
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1675,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14205,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10475,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3094,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11327,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6606,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14323,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2677,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6833,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14698,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11529,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10048,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,525,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5381,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10075,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6614,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,912,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5880,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12642,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2699,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1890,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10653,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10326,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12727,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7793,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2919,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3072,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3358,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9053,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,72,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7587,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2772,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13240,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4097,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,384,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7033,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,349,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10924,0,0
ARLQ-PLA-001362,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,15503,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8788,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,964,0,0
ARLQ-PLA-001456,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1762,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13209,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6672,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13435,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3934,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7756,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3213,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11917,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15211,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8008,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14134,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,7751,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6426,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8516,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11366,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,16384,44,0,0
ARLQ-PLA-001362,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,11708,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3483,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4752,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11592,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,5417,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3591,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4332,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6894,0,0
ARLQ-PLA-001439,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7574,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,19,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5859,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3245,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11311,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4801,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7920,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7575,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8324,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12964,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10218,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15650,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1253,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13799,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5512,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6733,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2828,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5369,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10312,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11079,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12975,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3345,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10948,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15772,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7001,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15737,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2148,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5892,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12734,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3781,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,86,0,0
ARLQ-PLA-001471,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9803,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6128,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7710,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4167,0,0
ARLQ-PLA-001483,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11897,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1343,0,0
ARLQ-PLA-001471,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15415,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3636,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3856,0,0
ARLQ-PLA-001478,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4546,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13872,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1621,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9745,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9033,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8292,0,0
ARLQ-PLA-001483,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15885,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3382,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,4803,0,0
ARLQ-PLA-001465,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,2457,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11222,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10065,0,0
ARLQ-PLA-001391,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,16384,11511,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10994,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1340,0,0
ARLQ-PLA-001391,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12404,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1138,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,7449,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14086,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13837,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,638,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1911,0,0
ARLQ-PLA-001447,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4295,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7712,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,211,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2350,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8873,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10145,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15343,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14796,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3624,0,0
ARLQ-PLA-001453,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,35,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,10681,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,6683,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3576,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1734,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,938,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15717,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15911,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14342,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1763,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15284,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9788,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8319,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6332,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5057,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,957,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12174,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,4029,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15022,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3875,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10180,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11206,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14157,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1499,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3468,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11937,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5420,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1366,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15207,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12321,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7624,1,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3197,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,6706,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12594,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12821,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12112,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8418,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1622,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1712,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3821,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12948,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1666,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,4026,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1424,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,850,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10284,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7551,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10083,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,6770,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,636,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,16207,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3587,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7470,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5995,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,388,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,878,0,0
ARLQ-PLA-001478,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14319,0,0
ARLQ-PLA-001473,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,93,0,0
ARLQ-PLA-001471,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11682,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,582,0,0
ARLQ-PLA-001478,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,16312,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,276,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14938,0,0
ARLQ-PLA-001473,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,550,0,0
ARLQ-PLA-001411,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,4096,8,5590,0,16384,9929,0,0
ARLQ-PLA-001288,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,4,0,0,4096,3650,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11072,0,0
ARLQ-PLA-001279,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,4,11180,1,4096,615,0,0
ARLQ-PLA-001385,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,4096,8,5590,0,16384,5082,0,0
ARLQ-PLA-001478,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,4096,8,5590,0,16384,5297,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,10270,0,0
ARLQ-PLA-001271,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,5656,0,0
ARLQ-PLA-001402,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,2223,0,0
ARLQ-PLA-001388,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,1912,0,0
ARLQ-PLA-001393,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,13924,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,10317,0,0
ARLQ-PLA-001285,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,4096,4,5590,0,4096,2686,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,347,0,0
ARLQ-PLA-001279,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,4,11180,1,4096,1410,0,0
ARLQ-PLA-001402,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,12279,0,0
ARLQ-PLA-001386,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,12055,0,0
